"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
259589000,1501098809,38862209,6975401,1687,73,179,0,9189328,"OLAV  DUUN","LJTN",60,38,32,7,7,36,"HOFLES / LUND",0
413965866,1501098219,19004350,72706630,2465,0,511,0,0,"JIANGSUTUI0001","B",52,5,25,5,6,28,"",330654
413488460,1501098570,23391369,70632758,3334,0,26,5,9761293,"HAI YANG SHI YOU 677","BQNW",52,12,62,5,13,61,"TIAN  JIN",510784
219699000,1501098445,33335749,5849606,2010,1,511,5,9193783,"MAERSK ASSISTER","OYUJ2",52,0,0,0,0,60,"FREDERIKSHAVN",418432
366919770,1501098790,22750626,-73453858,64,54,511,0,9253583,"LYNN MARIE","WDB6192",52,9,21,6,6,180,"SF ASSIST",822016
257390400,1501098768,37840667,4936179,0,0,31,8,9035163,"SVANOY","LEVE",69,42,42,8,8,43,"HALSA-KANESTRAUM",0
258509000,1501098801,35946105,6437682,58,22,16,0,9481166,"KONGEN","LCDE",60,25,25,6,6,32,"AKER BRYGGE-NESODDEN",312286
257317400,1501098768,36063569,3106203,0,0,116,5,8714360,"MARSTEIN","LAQN",60,49,38,11,4,47,"HUFTHAMAR KROKEIDE",390651
258305500,1501098794,37484467,3693327,3345,0,85,0,0,"LOS 118","LEZQ",50,8,9,3,3,0,"",0
244670393,1501098810,28534239,4583729,818,0,511,0,0,"LA PRIMAVERA","PD3625",79,110,0,5,6,20,"ANTWERPEN",703592
250002299,1501098675,30989635,-5942742,0,0,234,7,0,"AQUILA","EIKS4",30,15,7,3,4,40,"BALTIMORE",1596
257525600,1501098806,35116646,5581137,608,14,57,7,0,"EMELY SOR","LIBV",30,5,13,3,3,35,"ARENDAL",448576
273399790,1501098805,35824643,14614962,746,85,75,0,9724269,"ARGO","UBEP6",52,12,21,4,8,28,"RU_LED",515008
247279300,1501098362,25662150,5756220,520,113,51,0,7615414,"MOBY CORSE","ICDS",60,27,126,13,13,58,"BASTIA",513088
247256000,1501098791,21935200,8783800,2070,0,511,11,9012692,"LEONIS","IBQL",80,197,41,16,27,65,"CAMPO VEGA",678976
366029970,1501098085,11076625,-39666482,1195,0,511,15,8941597,"DOCTOR D","WAJ2549",52,0,0,0,0,40,"SAN JUAN P.R.",395776
244810506,1501098775,35174767,10079192,1166,0,511,0,0,"M/Y BOREAS","PC4490",37,5,5,0,3,0,"",
257559700,1501098689,35552347,3281231,2121,0,511,0,0,"STORESJEFEN","LG6998",60,6,6,2,2,0,"",
235116393,1501098614,30422606,-1171163,3600,0,511,0,0,"TAMARIND","]CK1""L/",36,498,386,0,35,0,"",
259107000,1501098807,37830910,4464378,2025,0,200,0,0,"HARTO","JWPS",0,18,10,5,5,50,"CH16",1596
316113000,1501098806,30583184,-76657046,2913,45,292,5,0,"HMCS NANAIMO","CGAV",35,0,0,0,0,50,"NAVAL OPERATIONS",0
477430600,1501098788,32156423,5112153,877,0,150,5,9739680,"MAERSK GENOA","VRPJ7",72,244,93,31,17,122,"BREHEMHAVEN",512094
431002092,1501098722,21355157,83953234,747,1,358,1,9566772,"EIZAN MARU NO.82","JD3120",84,79,25,2,14,53,"JP URAYASU OFF",508864
224145000,1501098805,16896011,-9240356,2331,0,182,0,9281334,"VOLCAN DE TIMANFAYA","ECHT",60,21,121,6,18,55,"LAS PALMAS G.C.",513133
259039000,1501098772,41986949,13997594,152,0,297,5,0,"FALKEFJELL","3YSE",40,10,14,3,3,0,"ALTA",513172
205370590,1501097893,31445690,2904960,0,0,511,5,0,"KAAPSTAD","OT3705",80,123,12,11,4,2,"AMSTERDAM",0
269056256,1501098787,28537353,4551772,1945,1,511,14,0,"FLB CHRISTOPHORUS","HE6250",99,17,13,2,5,15,"",0
244690590,1501098774,31444489,2867200,3600,0,511,0,0,"DYTHAR","PG2132",79,53,14,6,2,20,"AMSTERDAM",0
259124000,1501098808,38183036,5281123,2917,0,324,0,5255129,"T/B OYVAG","LNXN",52,10,18,3,4,45,"HITRA",424448
244787000,1501098796,31152480,2550438,2924,0,511,0,0,"JANVANENGELENBURG","PFAA",51,11,3,3,3,10,"MAASSLUIS",851451
538004912,1501098805,22114120,-45798371,1298,0,81,5,9635676,"ALEXANDRA","V7ZT8",70,196,74,25,17,108,"NORFOLK",512670
257767490,1501098779,42707746,17307403,1200,5,511,0,0,"JOSBERG","LG2820",30,5,10,3,2,25,"NAPP",1596
636092740,1501098809,23219370,-5501030,1,0,77,5,9318761,"E.R. AUCKLAND","D5MH6",71,124,17,8,15,80,"ESMPG>PTLIS",512414
367579340,1501098808,18063608,-55982948,3600,0,511,0,0,"CR TALEN","WDG8612",31,6,10,5,2,0,"",67649
259174000,1501098707,37642001,4296506,2818,0,279,5,9802621,"JEKTOEY","LEDF",40,13,13,4,3,13,"MOLDE-VESTNES",240418
412017870,1501098808,23981569,71901913,147,0,61,15,0,"TIANKAI","",90,43,10,6,5,35,"Z",714994
259118000,1501098798,35225444,5830765,2225,17,213,7,0,"SJOVIK","JWLQ",30,15,12,3,3,0,"FLEKKEROY",1596
413204120,1501098308,21218920,71720630,819,1,511,0,0,"LI FENG 18","",80,0,0,0,0,0,"",
244670968,1501098796,31462884,2895647,3600,0,511,15,0,"AVONDROOD","PD3755",0,30,8,1,5,13,"IJSSELMEER",851072
257133620,1501098686,42432868,14288805,2980,0,511,0,0,"LENA-ELIAS","",0,0,0,0,0,0,"",
244780327,1501098798,31432231,2933969,2753,32,511,15,0,"JEROEN KRABBE","PE2317",69,3,15,2,2,2,"AMSTERDAM",1596
235102628,1501098707,30797790,853450,3440,0,167,5,0,"SC FALCON","2HDA9",90,7,11,4,2,17,"RAMS>LAOWF>RAMSGATE",500864
367637970,1501098808,18102978,-55991656,916,0,511,0,0,"SHANNON MARY","WDH6439",91,10,16,2,8,32,"BATON ROUGE",421248
257152000,1501098784,42381709,14197246,1493,0,129,5,9115901,"NORBAR","LCSQ",70,70,12,3,8,40,"HAMMERFEST",513246
413907171,1501098809,13748630,68134210,3425,75,511,0,0,"YUEHAI168","",0,0,0,0,0,0,"",
566479000,1501098807,759653,62385869,2739,71,273,0,9590319,"FAIRWAY","9V8762",80,229,45,29,19,90,"SINGAPORE",514304
304948000,1501098718,30426898,-1192823,1541,0,115,5,9229128,"HANSEATIC TRADER","V2BW6",70,80,10,7,7,43,"POOLE",511326
257253400,1501098776,38781712,6816177,773,0,3,0,8805353,"GEISNES","LAML",60,22,22,4,8,50,"",240418
265685660,1501098802,35358120,6702604,2761,0,199,15,0,"RESCUE KERSTI HYDEN","7SA2509",51,6,6,2,2,10,"PHONE +46705808147",1596
412701210,1501097093,14670857,70785022,2973,98,511,0,0,"GU GANG TUO  1","BVBK6",52,15,23,3,7,45,"XIA MEN",510912
367867000,1501098810,-15795666,92158860,1640,98,165,0,8822466,"RAPPAHANNOCK","NRAP",35,140,67,26,4,102,"NOT AVAILABLE",1596
367778000,1501097744,19682877,-71038908,842,87,511,0,0,"KATHY JEANNE","WDE2421",30,7,14,4,4,0,"",
366988970,1501098800,20260239,-70932255,0,0,511,0,0,"LARCONA","WDC2171",31,0,0,0,0,95,"LA & CATALINA",136576
244776000,1501098779,31569833,2772376,864,0,511,0,0,"ADRIAAN HENDRIK","PCDM",51,11,4,5,1,8,"EGMOND AAN ZEE",1596
219007693,1501098714,33417551,7567462,0,0,511,0,0,"ASA","OU6923",53,0,0,0,0,0,"",0
210853000,1501098726,35464616,11679185,2102,99,208,0,9226803,"KURLAND","P3GW9",70,80,20,8,8,53,"FECAMP",523456
235108057,1501098777,31485491,1054661,2377,0,300,0,0,"ICENI VENTURE","2IAF7",40,6,17,4,4,22,"GABBARD WIND FARM",107102
413506490,1501098093,13712129,68136569,1923,2,95,1,9686687,"DONG GUI 11","BMKL",82,60,24,10,6,30,"DONG GUAN",508096
413702870,1501098773,14660174,70705057,3600,0,511,0,0,"AN DA KANG 689","BQKY",70,70,43,12,12,66,"",0
413304780,1501098189,22128723,73469045,2611,0,211,5,9612208,"ZHONGJIAOHAIGONG 001","BSEQ",52,22,56,2,17,60,"SHI DAO",289630
265604490,1501098342,35789236,11362866,800,8,86,5,0,"AURORA","SDZE",60,40,40,6,6,35,"",1596
366997420,1501098807,18035369,-56012988,2887,0,511,15,0,"LIL AL CENAC","WDC2764",0,7,9,3,4,23,"CORPUS CHRISTI",346496
245739000,1501098723,35162968,12255618,2309,97,230,0,9243851,"LADY NORA","PBDN",70,74,6,5,7,39,"NLROT",520960
244700948,1501098798,31480820,2771508,792,0,511,15,0,"ECHO","PG3739",52,9,5,1,3,0,"",0
413700530,1501098798,15108628,71386941,3427,0,15,0,0,"XIN GANG TUO 07","",52,13,24,7,3,41,"MEIZHOUWAL",489920
413940005,1501098768,18832840,72903143,2168,64,511,0,0,"ZHONG YUAN 07","",70,10,80,8,7,31,"YANGLUO",333248
477779700,1501098622,18594400,73729700,799,2,260,1,9431238,"REN DA","VRGX4",70,275,50,26,26,110,"BAO  SHAN  SHANGHAI",505984
244780451,1501098323,31447570,2848689,0,0,511,5,0,"SOMTRANS XXXI","PA0%(",80,124,11,6,9,5,"NLAMS01090DOCKX00018",512128
564619000,1501098758,20491065,80995428,3110,90,337,0,9234123,"APL PUSAN","S6HU5",70,191,16,17,13,99,"JP UKB",514368
235111197,1501098807,31484153,1044796,296,0,103,5,0,"RHOSNEIGR BAY","2INI6",40,14,14,4,6,25,"LOWESTOFT",512768
247143540,1501098809,23525824,5468684,0,0,511,7,0,"MARIACRISTINA","IKIQ",30,11,17,2,4,35,"",1596
257051700,1501098795,35870296,3341785,409,116,41,0,9036040,"HARDINGEN","LEWC",69,42,42,7,8,0,"SKJERSHOLMANE-RANAVI",67649
367107980,1501098792,15669891,-48089802,478,63,511,0,0,"JUNGLE QUEEN IV","",69,23,0,0,6,13,"FORT LAUDERDALE",1596
367529150,1501098809,18059660,-55990604,2152,1,321,0,0,"PORT NECHES","WDG3739",31,6,18,5,5,28,"LAKE CHARLES",443776
367365210,1501098810,18067658,-56000439,13,65,511,0,101,"ALFRED P.CENAC III","WDE5335",94,6,10,1,3,20,"PORT ARTHUR",661824
366961070,1501098809,18064318,-55981237,2749,0,511,15,0,"FRANK L","WDB8576",30,7,10,4,3,0,"",1596
235116796,1501098667,26129681,4209895,3440,0,264,5,0,"ZOZO","2JKY5",37,15,25,5,5,27,"CANNES",500544
236669000,1501098807,35148490,3118240,1900,115,186,0,9020417,"KEY NORTH","ZDPF8",89,77,13,9,6,58,"AMSTERDAM",516416
244472000,1501098648,30800837,1919506,0,0,511,5,0,"HNLMS URK","PAEL",35,17,34,1,8,0,"",1596
257809500,1501098757,36007757,3098505,3312,0,325,0,8960488,"HARGO","LCNO",30,15,12,5,1,54,"FISHING",1596
431003089,1501098658,21289959,83815477,2377,0,51,1,9622100,"NORIYOSHIMARU","JD3270",80,57,7,8,2,40," >JP YOK/SH",508992
477669900,1501098805,16295912,-72584897,1245,122,122,0,9743590,"TIGER HENAN","VRPT3",70,169,30,11,21,89,"CALDERA",531294
226004370,1501098796,29395509,1243610,0,0,511,1,0,"FUGACE","FM3981",79,32,7,1,4,0,"        H   K",847872
211167970,1501098519,33429861,7554889,353,0,511,0,0,"BLUE LAYLA","DF4182",36,7,3,1,2,0,"",
412011250,1501098795,23961541,71801208,0,0,300,0,0,"QIN GANG 16","0",52,12,26,5,5,41,"QINHUANGDAO",0
259322000,1501098809,37625498,4200968,2470,144,247,0,9107796,"MS POLARLYS","LHYG",60,33,90,17,5,50,"NO BGO",514846
367658440,1501098808,18110533,-55985919,811,0,232,15,0,"CHIP STIEBING","WDH8481",90,4,20,3,6,29,"",1596
370782000,1501098753,21689784,-3183674,2774,1,10,1,9448401,"LEWEK FALCON","HP9176",90,27,66,10,12,79,"GIBRALTAR",448990
353345000,1501098754,18828520,72958780,2940,71,295,0,9282376,"THAI LOTUS","HPEY",70,101,18,14,5,55,"SHA CN",512207
373647000,1501098783,5604313,-47940789,1630,0,89,0,9658214,"CAZALLA","TUG)CZ",52,22,7,4,8,49,"BALBOA",437312
257101740,1501098562,40845700,8118495,2938,0,201,5,0,"STROMOYGUTT","LM9153",30,12,3,2,2,25,"BALLSTAD",416734
477020200,1501098709,18823624,72951292,2002,0,117,5,9290103,"CSCL SYDNEY","VRBH9",71,192,68,18,14,87,"SHANGHAI",513182
244650418,1501098797,31092420,2431140,3389,0,511,0,0,"ANDANTE","PB3459",37,7,4,4,0,0,"",
257071700,1501098805,35838712,3417307,2473,0,263,0,7407776,"SVEIO","LACK",60,24,26,5,7,0,"UTBJOA-SYDNES-FJELLB",67584
412380750,1501098724,18792430,72936253,766,0,184,3,0,"XIANG YANG HONG 28","BNRW",55,10,64,5,5,39,"CN SHA",549632
412011110,1501098653,23961288,71800453,0,0,269,5,0,"QIN GANG 9","DTEF",31,10,28,4,6,38,"QHD",0
367162840,1501098809,18046883,-56001722,370,0,218,0,0,"RON HULL","WDD5737",31,5,22,4,5,32,"PLAINS CORPUS",485760
257855500,1501098780,40853400,7932492,2476,0,252,7,0,"OKSNESVAERING","LION",30,20,7,3,3,49,"GRANDE TORSKEBANKER",1596
244810372,1501098496,31080401,2931354,0,0,511,15,0,"COBRA 3 OLIEBESTR.","PA6522",33,1,7,0,2,1,"",1596
366386000,1501098804,22644386,-73420752,0,0,146,5,7223314,"CAPE MOHICAN","WDOP",79,56,210,16,16,90,"SAN FRANCISCO PILOT",704896
271000768,1501098737,19362300,-5590100,960,2,1,0,9045730,"N.DADAYLI","TCCW7",70,88,13,8,8,48,"SAFI/MOROCCO",513216
563946000,1501098392,745025,62191694,984,30,511,0,0,"ENG HUP PUSHER","9V6806",52,10,20,5,5,0,"",
257492800,1501098763,34899916,3878679,1313,14,141,0,0,"HAVSUND","LG7406",30,5,9,3,3,0,"95751244",1596
367029020,1501098810,25417510,-42618930,1913,1,197,0,0,"BOSTON PILOT MYSTIC","VHF 20",50,6,10,3,1,15,"OWN-SHIP",1596
257028000,1501098754,36059887,3120008,3552,0,22,9,0,"AMB RYGERVAKT","LCWQ",58,10,11,5,2,20,"AUSTEVOLL",240418
240044000,1501098762,-17922910,18620100,2550,0,324,5,9261786,"MARIA L","SXNS",70,160,30,9,23,82,"ZADUR",511134
259197000,1501098735,37466761,3713307,2389,0,259,5,9802633,"NOERVOEY","LEDO",40,12,14,2,7,30,"LANGEVAAG-AALESUND",505113
247082560,1501098808,26690543,8231714,3290,39,511,0,0,"GIOELE","ISFR",30,7,20,4,2,27,"",1596
413272650,1501097851,19155927,72093173,2738,1,279,5,0,"LAN HAI 11","BDNR5",70,129,20,12,10,87,"JIANG YIN^",506142
367462260,1501098744,22689347,-73422195,1467,0,511,0,0,"SEAJULIETT","",0,0,0,0,0,0,"",
257953800,1501098772,36419292,2858425,1051,6,284,3,9806213,"NOTHAV","LEGP",70,26,8,7,7,40,"VALEN",451072
257097500,1501098770,42588130,15583599,3422,1,190,0,0,"LOS116","3YAE",50,11,6,2,3,0,"HONNINGSVAAG",0
257230000,1501098806,39953850,7913190,240,118,25,0,9030357,"RODOY","LEED",66,34,35,9,5,40,"JEKTVIK-KILBOGHAMN",1596
257186520,1501098780,42018719,11218018,2638,0,511,0,0,"SKARSTEIN","LM2120",30,3,7,2,2,45,"GBG",1596
305256000,1501098547,-17924180,18628037,1030,0,103,5,9368326,"BBC RIO GRANDE","V2DM3",79,20,123,10,12,74,"DURBAN",511006
367375350,1501098801,18107630,-55990249,2221,0,344,15,1214608,"TED","WDE6064",31,0,0,0,0,0,"",1596
259657000,1501098700,34556130,5988950,837,0,314,7,9197820,"LONNOY","LJTD",30,47,21,7,7,0,"CH16 FOR DESTINATION",0
565309000,1501097488,733034,62152737,1838,1,281,1,9705689,"MARINE TOPAZ","9V9642",80,30,13,7,5,38,"WOPL SPORE",344990
257106900,1501098791,35752356,3141987,387,55,511,0,0,"RESTLESS OCEAN","LF5254",33,1,13,1,7,25,"-",1596
412050110,1501098792,13847973,68029037,3600,0,511,13,0,"HAI XUN  1761","BXGW",0,13,27,2,6,33,"",1596
312293000,1501098808,18842042,72931998,2973,93,295,0,9054664,"CHANG HONG","V3PZ",70,60,10,6,6,35,"CN CJK",513310
309669000,1501098268,-3148455,6947258,1965,1,151,15,9003859,"NKOSSA II","C6OE3",80,220,41,23,14,0,"",1596
538003904,1501098781,22127546,-45798804,964,0,95,5,9564097,"STAR MARTHA","V7TY3",70,251,38,27,18,152," ROTTERDAM",546176
412430560,1501098807,18996577,72723985,1309,84,125,0,0,"NINGYUAN37","BKNR6",80,58,30,11,3,36,"JINSHAN",516416
367477680,1501098810,18127002,-55955333,1993,48,224,0,0,"TRINITY BAY","WDF6772",31,12,14,7,4,30,"",1596
228267700,1501098797,28644084,-2010959,2302,0,227,0,9398814,"BRETAGNE","FNKP",90,5,20,1,9,42,"BREST",488414
257910900,1501098745,37319027,3252032,0,0,511,0,222222222,"AMBU","LMIJ",58,6,10,2,2,16,"91643550",1596
259991000,1501098771,41859608,10968768,3526,100,353,0,8713823,"VAAGSUND","3YOK",70,61,13,6,6,37,"MYRE-FISHFARMS",287680
257852000,1501098802,36069000,3099090,977,0,92,0,9710907,"HAUGAGUT","LKUX",30,40,30,13,2,70,"FISHING GROUND",240418
244100814,1501098809,31387795,3148489,3600,0,511,15,0,"GRADA","PF6730",37,6,14,4,2,0,"EL",1596
259682000,1501098790,36210481,2990177,2542,0,317,0,7638375,"SIGLAR","LCIJ",30,31,21,5,5,70,"CH 16",240418
257061500,1501098751,35526870,3277640,3440,0,511,0,0,"LOS 108","3YAV",50,11,6,3,3,12,"NO SND><BOARDINGAREA",1596
257455900,1501098790,41803697,11387465,2022,0,202,0,0,"BORG MINI","LJNY",52,8,12,3,3,0,"VAT:90760099",240418
257421000,1501098762,41542837,11616644,1210,0,280,0,9674036,"RUBIN","LFTQ",75,15,55,7,8,60,"NORWEGIAN FISHFARMS",240418
257810500,1501098762,37533383,3759417,0,0,511,7,6524694,"NORDHAVN","LCTM",30,21,10,1,6,35,"VHF 16",488132
257197340,1501098763,42567216,15471834,2615,75,511,0,0,"STILIAN","LK9181",30,4,6,2,2,0,"",
413272730,1501098808,23956232,71791565,976,0,73,0,0,"ZHONG RAN 11","BDNL7",80,56,8,6,5,30,"QHD",512606
257103600,1501098751,35867417,3302331,1168,0,511,8,0,"T/B TORANES","LGLO",52,7,11,3,3,28,"LOCAL.TRADING",0
211649510,1501098805,32680334,11199451,2135,76,511,0,0,"EDELWEISS","",0,0,0,0,0,0,"",
548965000,1501098533,13462104,72187037,1534,1,349,1,9729233,"NORD LAVENDER","DUJJ",80,187,41,12,20,82,"KAOSHIUNG",511308
367005550,1501098801,18042280,-56005618,3600,0,511,15,0,"EARL GONSOULIN","WDC3306",52,10,11,4,5,30,"",1596
258323000,1501098793,38185145,5811199,1456,72,138,0,9371531,"YTTEROYNINGEN","LNXL",60,23,25,7,7,34,"BREKSTAD",111424
235102583,1501098471,34617996,6407873,100,0,189,1,9630030,"TORILL KNUTSEN","MRVZ8",80,225,50,26,20,95,"GB LYS>DK SKA",494016
525018359,1501098152,639539,61987132,3600,0,511,0,8690875,"INDAH LAUT 2202","YDA3684",52,4,17,3,4,25,"PUNGGOL - TG.BALAI",513472
259432000,1501098793,37394554,3398837,1571,0,45,0,9151591,"HEROEY","LIQW",30,48,25,6,6,0,"FISHING GROUND",240418
257361400,1501098752,36010167,3598453,3406,0,314,0,6924246,"ROPEID","LHGZ",6,22,22,5,5,35,"HJELMELAND",1596
265177000,1501098782,34539991,6863825,720,179,72,0,7907245,"STENA DANICA","SKFH",69,22,133,6,22,62,"FRH - GBG -FRH",513364
255805838,1501098809,31138239,2632215,2820,99,286,0,9322578,"SAMSKIP COURIER","CQBJ",71,128,12,11,11,61,"TILBURY LOCK",514624
413330550,1501098200,21225940,71725797,0,0,14,11,0,"RIGANGTUO12","BCKB",52,17,18,4,6,24,"",0
244870674,1501098807,34679131,6107380,797,98,79,0,9223423,"AMADEUS AQUAMARIJN","PDDX",70,74,14,2,9,32,"LIEPAJA",518528
367514630,1501098788,25568621,-42391878,3600,0,511,0,0,"ENDEAVOUR","WDG2339",30,12,30,5,5,0,"",559360
257157640,1501098781,41704845,10745238,2753,0,511,15,0,"JM SENIOR","LK7821",90,3,8,4,1,0,"",1596
412209000,1501098254,19205130,72215454,2678,0,232,5,0,"XINHAITONG19","BHDE",70,172,27,8,24,108,"JINGJIANG",513152
563030060,1501098409,778616,62430741,2946,20,0,1,0,"GP61","9V2982",60,23,22,15,15,16,"BRANI  09",513262
367481450,1501098708,27350408,-73509072,3600,0,511,0,0,"MORGAN LE FAY","WDF7136",36,8,7,2,2,0,"",
565222000,1501098801,21497020,-5792410,2660,190,268,0,9301938,"HANNAH SCHULTE","9VEZ2",74,167,43,11,19,107,"CAUCEDO",530496
244100042,1501098561,31162630,2920591,3600,0,511,5,0,"MARYBA","PD9946",37,21,3,2,2,0,"",1596
257271520,1501098802,40282360,8384270,1771,0,511,0,0,"FLEINBUEN","LM4926",30,4,6,2,2,0,"",67649
257996000,1501098752,41411880,9926090,2288,0,248,0,9639115,"MARTIN H","LCWK",70,60,8,7,6,35,"HARSTAD",511370
311050300,1501098651,33613300,7621300,3050,1,205,5,9213131,"SEA DISCOVERER","C6YZ8",69,14,78,1,15,40,"SE HEL",816128
311000658,1501098789,32892546,9794363,2704,92,277,0,9201839,"SP VENTURE","C6DF3",70,80,10,6,7,39,"ORDER",513280
355490000,1501098803,5609740,-47946230,2572,85,243,0,9669524,"CERRO AZUL","TUG)AZ",52,12,17,6,8,70,"COLON PANAMA",658176
246279000,1501098656,23238847,-5462363,2458,1,25,5,9504152,"VESTANHAV","PCMK",70,103,20,7,9,72,"DZTEN",510400
220582000,1501098766,35414348,3370614,2651,0,124,5,9455404,"MAERSK LASER","OUIC2",90,15,74,14,10,67,"MEKJAVIK",511168
309906000,1501097648,26075400,5709630,1990,187,199,0,9304033,"FREEDOM OF THE SEAS","C6UZ7",60,47,292,19,19,90,"CIVITAVECCHIA",512256
244820926,1501098325,31096521,2981619,1812,0,511,0,0,"SHAMU","PG5882",37,10,3,2,2,0,"",0
232004883,1501098663,31622172,3180143,905,0,511,0,0,"SHIFTA","PBTD$=",36,105,346,23,1,0,"",
372283000,1501098329,27335410,8242510,2390,0,267,5,9303223,"GRAND DIAMOND","3EHY",70,30,169,21,11,93,"SIKOP",512335
367073370,1501098631,24384745,-44478007,1811,1,210,5,7902025,"JOAN TURECAMO","WDC7564",52,9,25,5,5,46,"NY HARBOR",472128
215047000,1501098070,767910,62335110,3600,1023,229,1,9224855,"ALTHEA","9HAQ7",70,0,0,0,0,101,"SINGAPORE PEBG A",512399
205480790,1501098772,30750206,2634601,374,0,511,0,0,"DIESEL","OT4807",79,3,12,3,1,0,"ANTWERPEN",471964
367750190,1501097204,24409730,-44442435,3104,82,511,0,0,"ARMY CORPS NYSB 2","WDI9590",33,4,4,2,1,0,"",
538003015,1501098795,25714740,2582180,3210,59,322,0,9511832,"GENCO PYRENEES","V7KB5",70,160,30,21,11,115,"FR STE",512768
239593000,1501098550,11075638,-39659024,579,0,98,5,8916607,"KYDON","SWBZ",60,25,167,13,14,64,"SANTO DOMINGO",514782
257313940,1501098764,36305924,2944129,3600,0,511,0,0,"AUSTVAAG","LG4852",30,4,7,2,2,20,"CH 16 OR 90678359",359680
211162220,1501098779,26890209,12269406,1871,1,511,5,0,"VERDI","DC5388",60,30,84,5,6,17,"VIDIN",516224
235057971,1501098379,40734090,7817568,3374,0,511,0,0,"WHIRLAWAY OF PERCUIL","",0,0,0,0,0,0,"",
367727380,1501098388,15670184,-48064577,3600,0,511,0,0,"GALE WINDS","",0,0,0,0,0,0,"",
257106540,1501098802,37736386,4175248,2072,0,511,15,0,"MARILENA MI","LK3781",30,5,14,3,2,0,"",1596
272036200,1501098640,28459855,11431149,2178,0,511,1,0,"LVOV","UZXI",79,14,44,2,7,17,"CSEPEL",502336
265538450,1501098798,35597170,10845700,2415,0,50,0,9284312,"SODERARM","SBFW",60,15,25,5,5,30,"",1596
257198340,1501098672,39898335,7254743,0,0,511,0,0,"TRAENAGUTT","LK9262",30,4,7,2,2,0,"",
244730824,1501097772,31819893,3399873,0,0,511,0,0,"TOERIST V","PC5025",69,8,25,2,4,14,"SNEEK",67584
269032000,1501098405,22076650,-4320330,2550,113,259,0,9531765,"SAN BEATO","HBLC",80,95,15,6,12,52,"HUELVA",486464
464744000,1501097531,13828549,68007634,2820,0,511,1,0,"ZHONG REN 1500","",90,14,96,9,23,35,"",1596
477726500,1501098771,21362292,83860467,0,0,329,5,9402641,"GUAYAQUIL BRIDGE","VRGI8",72,188,21,16,14,92,"JPYOK XX SHN",513502
257773500,1501098771,40844101,8117622,1623,0,171,8,0,"TROND ANTON","LM6137",30,10,7,2,3,0,"FISKEFELTET",1596
312061000,1501098801,19778407,19443658,1188,31,511,0,9346299,"MARIDIVE231","V3NL6",52,14,47,13,3,46,"ZOHR 01",506078
211265240,1501098800,32176570,5715130,3523,0,511,15,0,"STADERSAND","DG9360",52,8,10,1,4,0,"RIVER SERVICE ELBE",1596
413769773,1501098775,18738982,72895463,0,0,511,0,0,"MINGXIN5","",60,10,26,5,5,14,"",0
214182646,1501098794,25013081,23464633,3264,84,329,0,8725632,"SORMOVSKIY-123","ER2646",70,95,19,10,3,39,"TRABZON",508160
412477340,1501098770,12066726,66169345,2921,0,511,3,8755429,"NANHAIJIUHAO","BXTC",99,15,85,63,15,89,"",336640
413203830,1501098505,18553100,73746350,1790,77,511,0,0,"JIXIANGTONG18","BTAY",70,100,17,8,8,65,"LANSHAN",507968
412055870,1501098681,13691548,68142937,0,0,511,0,0,"SUI GANG YIN 9","",70,8,24,2,8,38,"",0
265607720,1501098801,35334129,6603916,3501,0,19,0,8976762,"KOSTERFAERJAN","SJBH",70,16,12,1,8,0,"",1596
367005470,1501098802,18041890,-56006022,3600,0,511,0,590667,"CREOLE RIVERS","WDC3300",52,10,10,4,4,30,"NEW_ORLEANS_LA.",773312
477390100,1501098774,27277885,7347901,3276,1,180,5,9695224,"HUANGHAI STRUGGLER","VRNH2",70,151,17,11,16,66,"IT VCE",511006
265321000,1501098806,35597469,10845078,3235,1,31,0,7727308,"MYSING","SGPC",60,9,23,1,5,16,"ARHOLMA",1596
273385330,1501098694,35948294,18137638,3267,18,511,0,0,"BTM-491","NONE",52,4,23,7,2,0,"",
412018420,1501098297,23387890,70654043,2719,0,511,5,0,"JINYOU8","",80,33,16,4,5,29,"TIAN JIN",715264
257739500,1501098803,35446870,6523148,2765,0,220,7,0,"TOPSY","LLLU",30,12,6,3,3,30,"HJEM TIL SJEFEN.",471040
211773590,1501098324,32491601,7062324,1551,0,511,0,0,"VIELMEER","",0,0,0,0,0,0,"",
565647000,1501098789,20514764,80989427,3537,117,355,0,9182021,"WAN HAI 282","9VJM6",79,139,43,14,14,68,"OSAKA",513344
228354600,1501098795,29573750,-73845290,2670,1,108,5,9299654,"CMA CGM RIGOLETTO","FMHR",71,257,92,12,31,125,"CAVAN",510976
636092600,1501098088,13829171,68105871,2768,0,330,5,9464948,"VOGE EMMA","D5GV2",70,154,32,4,24,71,"LIANYUNGANG",523136
316028366,1501098808,30529238,-76498375,2971,0,269,15,0,"AMARISSA JOYE","",30,6,26,5,5,0,"",1596
367662260,1501098734,30036162,-74958800,1992,0,511,0,0,"NELSEA","WDH8862",37,6,11,3,2,0,"",
